Position,Track Name,Artist,Streams,date,region,spotify_id
47,Location,Khalid,3163879,2018-01-05--2018-01-12,us,152lZdxL1OR0ZMW6KquMif
48,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,3090793,2018-01-05--2018-01-12,us,2eAZfqOm4EnOF9VvN50Tyc
49,Unforgettable,French Montana,3036983,2018-01-05--2018-01-12,us,3B54sVLJ402zGa6Xm4YGNe
50,Wanted You (feat. Lil Uzi Vert),NAV,3012676,2018-01-05--2018-01-12,us,790MhTXPFrYkrqCKvpg4t1
51,Sorry Not Sorry,Demi Lovato,2956614,2018-01-05--2018-01-12,us,3m660poUr1chesgkkjQM7P
52,Jocelyn Flores,XXXTENTACION,2952867,2018-01-05--2018-01-12,us,7m9OqQk4RVRkw9JJdeAw96
53,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,2868264,2018-01-05--2018-01-12,us,1bhUWB0zJMIKr9yVPrkEuI
54,Rewrite The Stars,Zac Efron,2833539,2018-01-05--2018-01-12,us,630sXRhIcfwr2e4RdNtjKN
55,Fuck Love (feat. Trippie Redd),XXXTENTACION,2813994,2018-01-05--2018-01-12,us,7AQim7LbvFVZJE3O8TYgf2
56,IDGAF,Dua Lipa,2801608,2018-01-05--2018-01-12,us,76cy1WJvNGJTj78UqeA5zr
57,Saint,Huncho Jack,2787070,2018-01-05--2018-01-12,us,7foypmc7KZyU716Yv63BPe
58,I Miss You (feat. Julia Michaels),Clean Bandit,2701157,2018-01-05--2018-01-12,us,2xmrfQpmS2iJExTlklLoAL
59,Rubbin Off The Paint,YBN Nahmir,2692281,2018-01-05--2018-01-12,us,0taOCiup4HNG9LmbduVlJj
60,Nowadays (feat. Landon Cube),Lil Skies,2613131,2018-01-05--2018-01-12,us,2u7mxWSeoqTXndK5e08jMp
61,Ghostface Killers,21 Savage,2603261,2018-01-05--2018-01-12,us,5u6vkDnOyaf8LsteDAj2ub
62,Slippery (feat. Gucci Mane),Migos,2593273,2018-01-05--2018-01-12,us,6p8NuHm8uCGnn2Dtbtf7zE
63,This Is Me,Keala Settle,2570227,2018-01-05--2018-01-12,us,2xGjteMU3E1tkEPVFBO08U
64,Designer,Lil Pump,2567244,2018-01-05--2018-01-12,us,1LXbv9jiTtdBdHadZ317Gt
65,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,2494436,2018-01-05--2018-01-12,us,1f5cbQtDrykjarZVrShaDI
66,GUMMO,6ix9ine,2484706,2018-01-05--2018-01-12,us,2vjmyyAnDUzilFYxOlTdO1
67,DNA.,Kendrick Lamar,2484315,2018-01-05--2018-01-12,us,6HZILIRieu8S0iqY8kIKhj
68,Shape of You,Ed Sheeran,2464024,2018-01-05--2018-01-12,us,7qiZfU4dY1lWllzX7mPBI3
69,Go Flex,Post Malone,2341546,2018-01-05--2018-01-12,us,5yuShbu70mtHXY0yLzCQLQ
70,Real Friends,Camila Cabello,2339051,2018-01-05--2018-01-12,us,4V6MRo0CEAC9MwAm7dkPuL
71,Échame La Culpa,Luis Fonsi,2337131,2018-01-05--2018-01-12,us,1zsG4eaZmkA1dvjDDsAGLK
72,Feel It Still,Portugal. The Man,2306298,2018-01-05--2018-01-12,us,6QgjcU0zLnzq5OrUoSZ3OK
73,Dubai Shit,Huncho Jack,2303477,2018-01-05--2018-01-12,us,6urLjX35oXXRYtcH1b3dCh
74,The Greatest Show,Hugh Jackman,2302090,2018-01-05--2018-01-12,us,43ay9lQZ5rfNcOOHhRF2cM
75,How Long,Charlie Puth,2287917,2018-01-05--2018-01-12,us,32DGGj6KlNuBr6WaqRxpxi
76,Believer,Imagine Dragons,2281315,2018-01-05--2018-01-12,us,0CcQNd8CINkwQfe1RDtGV6
77,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,2267969,2018-01-05--2018-01-12,us,0OI7AFifLSoGzpb8bdBLLV
78,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,2264515,2018-01-05--2018-01-12,us,7Ed6BkggCS2KaKY5YlINaF
79,Go Legend (& Metro Boomin),Big Sean,2233975,2018-01-05--2018-01-12,us,3wAI7MIQtTgwcRmwchPZBc
80,Body Like A Back Road,Sam Hunt,2183403,2018-01-05--2018-01-12,us,7mldq42yDuxiUNn08nvzHO
81,Sober,G-Eazy,2145086,2018-01-05--2018-01-12,us,3qk4wRMDlaeagZGjSYbsOV
82,Never Enough,Loren Allred,2138590,2018-01-05--2018-01-12,us,0Gl5s8IhMmQE5YQwM8Qx1J
83,A Million Dreams,Ziv Zaifman,2117766,2018-01-05--2018-01-12,us,0RoA7ObU6phWpqhlC9zH4Z
84,Love Galore (feat. Travis Scott),SZA,2106003,2018-01-05--2018-01-12,us,0q75NwOoFiARAVp4EXU4Bs
85,Redbone,Childish Gambino,2096245,2018-01-05--2018-01-12,us,3kxfsdsCpFgN412fpnW85Y
86,Rake It Up (feat. Nicki Minaj),Yo Gotti,2093230,2018-01-05--2018-01-12,us,4knL4iPxPOZjQzTUlELGSY
87,Plain Jane REMIX (feat. Nicki Minaj),A$AP Ferg,2066321,2018-01-05--2018-01-12,us,2YzmfPLqUx5CJOaw5ThsBV
88,Ice Tray,Quality Control,2065643,2018-01-05--2018-01-12,us,3wdfLVUhmX64lIyWIIEW8s
89,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,2045781,2018-01-05--2018-01-12,us,5hM6sP0Gh1jD57drszNueC
90,New Freezer (feat. Kendrick Lamar),Rich The Kid,2035386,2018-01-05--2018-01-12,us,4pYZLpX23Vx8rwDpJCpPTA
91,White Iverson,Post Malone,2016953,2018-01-05--2018-01-12,us,6eT7xZZlB2mwyzJ2sUKG6w
92,Sensualidad,Bad Bunny,2011856,2018-01-05--2018-01-12,us,5hcisvFMidkMJlElTO9Qmw
93,Magnolia,Playboi Carti,2011792,2018-01-05--2018-01-12,us,1e1JKLEDKP7hEQzJfNAgPl
94,The Other Side,Hugh Jackman,2010275,2018-01-05--2018-01-12,us,2cKovq3l6OJjhVVDbVKOsr
95,Attention,Charlie Puth,1974154,2018-01-05--2018-01-12,us,4iLqG9SeJSnt0cSPICSjxv
96,Mask Off,Future,1972464,2018-01-05--2018-01-12,us,0VgkVdmE4gld66l8iyGjgx
97,Losin Control,Russ,1959396,2018-01-05--2018-01-12,us,4cxMGhkinTocPSVVKWIw0d
98,Wait,Maroon 5,1954887,2018-01-05--2018-01-12,us,1Qg9jWGDkKAGZXj5v2OG59
99,The Weekend,SZA,1942835,2018-01-05--2018-01-12,us,6gU9OKjOE7ghfEd55oRO57
100,Sauce It Up,Lil Uzi Vert,1921901,2018-01-05--2018-01-12,us,1uL78kFWxhz3umTMWJu8n5
101,That's What I Like,Bruno Mars,1904034,2018-01-05--2018-01-12,us,0KKkJNfGyhkQ5aFogxQAPU
102,Relationship (feat. Future),Young Thug,1874545,2018-01-05--2018-01-12,us,25oOaleife6E2MIKmFkPvg
103,Marry Me,Thomas Rhett,1861312,2018-01-05--2018-01-12,us,0OWZFobGSIW9GrSlQ9C5pc
104,Delicate,Taylor Swift,1856942,2018-01-05--2018-01-12,us,6NFyWDv5CjfwuzoCkw47Xf
105,Say You Won't Let Go,James Arthur,1850900,2018-01-05--2018-01-12,us,5uCax9HTNlzGybIStD3vDh
106,Tip Toe (feat. French Montana),Jason Derulo,1831110,2018-01-05--2018-01-12,us,2z4pcBLQXF2BXKFvd0BuB6
107,The Weekend - Funk Wav Remix,SZA,1828254,2018-01-05--2018-01-12,us,0P6AWOA4LG1XOctzaVu5tt
108,What Ifs (feat. Lauren Alaina),Kane Brown,1813165,2018-01-05--2018-01-12,us,7zVCrzzEJU7u24sbJPXA5W
109,It's A Vibe,2 Chainz,1807133,2018-01-05--2018-01-12,us,6H0AwSQ20mo62jGlPGB8S6
110,iSpy (feat. Lil Yachty),KYLE,1798190,2018-01-05--2018-01-12,us,2EEeOnHehOozLq4aS0n6SL
111,Dark Knight Dummo (Feat. Travis Scott),Trippie Redd,1796584,2018-01-05--2018-01-12,us,3YeJXuRSNS5FYwOsDu44kD
112,Dusk Till Dawn - Radio Edit,ZAYN,1794457,2018-01-05--2018-01-12,us,1j4kHkkpqZRBwE0A4CN4Yv
113,Despacito - Remix,Luis Fonsi,1790194,2018-01-05--2018-01-12,us,5CtI0qwDJkDQGwXD1H1cLb
114,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,1782571,2018-01-05--2018-01-12,us,0OlnLZY4cmQzT6ZGttvWBM
115,Mi Gente,J Balvin,1780184,2018-01-05--2018-01-12,us,2rb5MvYT7ZIxbKW5hfcHx8
116,Transportin',Kodak Black,1775232,2018-01-05--2018-01-12,us,1WIZiOuNO3woKfdlSK2gNn
117,La Modelo,Ozuna,1771671,2018-01-05--2018-01-12,us,2m2ZGfJcs3lHWNPzhWH3XH
118,Everybody Dies In Their Nightmares,XXXTENTACION,1765206,2018-01-05--2018-01-12,us,3GVkPk8mqxz0itaAriG1L7
119,Bad and Boujee (feat. Lil Uzi Vert),Migos,1765016,2018-01-05--2018-01-12,us,4Km5HrUvYTaSUfiSGPJeQR
120,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,1759652,2018-01-05--2018-01-12,us,3DXncPQOG4VBw3QHh3S817
121,Strip That Down,Liam Payne,1752779,2018-01-05--2018-01-12,us,6EpRaXYhGOB3fj4V2uDkMJ
122,Corazón,Maluma,1752229,2018-01-05--2018-01-12,us,4lESS6vuruP6a79KWRaQou
123,Bounce Back,Big Sean,1739236,2018-01-05--2018-01-12,us,0SGkqnVQo9KPytSri1H6cF
124,Crew (feat. Brent Faiyaz & Shy Glizzy),GoldLink,1735913,2018-01-05--2018-01-12,us,15EPc80XuFrb2LmOzGjuRg
125,I Like Me Better,Lauv,1728903,2018-01-05--2018-01-12,us,1wjzFQodRWrPcQ0AnYnvQ9
126,Look What You Made Me Do,Taylor Swift,1722083,2018-01-05--2018-01-12,us,5troof8mcGO3AafoDbk1gc
127,Red Roses (feat. Landon Cube),Lil Skies,1713795,2018-01-05--2018-01-12,us,3ZhTT6yjZwpPph5MIJ53XY
128,Icon,Jaden,1710412,2018-01-05--2018-01-12,us,22nyEAEM29tcBRhukR089b
129,do re mi,blackbear,1708449,2018-01-05--2018-01-12,us,3Q3myFA7q4Op95DOpHplaY
130,Passionfruit,Drake,1701407,2018-01-05--2018-01-12,us,7hDc8b7IXETo14hHIHdnhd
131,Tunnel Vision,Kodak Black,1694705,2018-01-05--2018-01-12,us,4Q3N4Ct4zCuIHuZ65E3BD4
132,The Race,Tay-K,1680632,2018-01-05--2018-01-12,us,3wGXyJGsCf1myH5MooQIqE
133,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,1669562,2018-01-05--2018-01-12,us,6SwRhMLwNqEi6alNPVG00n
134,Modern Slavery,Huncho Jack,1666931,2018-01-05--2018-01-12,us,7J6bnDDitOwfelaJNixHhL
135,Come Alive,Hugh Jackman,1637167,2018-01-05--2018-01-12,us,5xNUR50KxswPRAvx7S163g
136,...Ready For It?,Taylor Swift,1622079,2018-01-05--2018-01-12,us,2yLa0QULdQr0qAIvVwN6B5
137,No Role Modelz,J. Cole,1592429,2018-01-05--2018-01-12,us,62vpWI1CHwFy7tMIcSStl8
138,Love Scars,Trippie Redd,1583728,2018-01-05--2018-01-12,us,0AICBlLzFCTpUqmAbtzB2z
139,wokeuplikethis*,Playboi Carti,1583435,2018-01-05--2018-01-12,us,59J5nzL1KniFHnU120dQzt
140,From Now On,Hugh Jackman,1576833,2018-01-05--2018-01-12,us,3IkWmgGsXbsafrunwPojXO
141,"Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)",Chris Brown,1568534,2018-01-05--2018-01-12,us,5gx2E5aIXMRBellPZW1up5
142,Black & Chinese,Huncho Jack,1567787,2018-01-05--2018-01-12,us,628Ueb4sRiXApObhcU9iPU
143,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Lil Uzi Vert,1550003,2018-01-05--2018-01-12,us,6GNifiuBPrKFpwNBYnooFm
144,Look At Me!,XXXTENTACION,1537449,2018-01-05--2018-01-12,us,6eYxmK9fdL4hwLnXG2zY3s
145,Something Just Like This,The Chainsmokers,1525089,2018-01-05--2018-01-12,us,6RUKPb4LETWmmr3iAEQktW
146,Closer,The Chainsmokers,1522209,2018-01-05--2018-01-12,us,7BKLCZ1jbUBVqRi2FVlTVw
147,KOODA,6ix9ine,1517198,2018-01-05--2018-01-12,us,5NT0aZqWImC9fTzkW4z48o
148,T-Shirt,Migos,1501830,2018-01-05--2018-01-12,us,7KOlJ92bu51cltsD9KU5I7
149,Unforgettable,Thomas Rhett,1497973,2018-01-05--2018-01-12,us,30MM5jWpUmOxtTNd9Ey5LZ
150,Sucker for You,Matt Terry,1490807,2018-01-05--2018-01-12,us,4vkVvmjIiQibQ6zJnC1Q9z
151,beibs in the trap,Travis Scott,1465946,2018-01-05--2018-01-12,us,0ESJlaM8CE1jRWaNtwSNj8
152,There's Nothing Holdin' Me Back,Shawn Mendes,1460160,2018-01-05--2018-01-12,us,79cuOz3SPQTuFrp8WgftAu
153,Fake Love,Drake,1457879,2018-01-05--2018-01-12,us,343YBumqHu19cGoGARUTsd
154,Slow Hands,Niall Horan,1457857,2018-01-05--2018-01-12,us,38yBBH2jacvDxrznF7h08J
155,Starboy,The Weeknd,1448094,2018-01-05--2018-01-12,us,5aAx2yezTd8zXrkmtKl66Z
156,20 Min,Lil Uzi Vert,1437753,2018-01-05--2018-01-12,us,0uxSUdBrJy9Un0EYoBowng
157,Lemon,N.E.R.D,1435805,2018-01-05--2018-01-12,us,4PpuH4mxL0rD35mOWaLoKS
158,All Falls Down (feat. Juliander),Alan Walker,1433607,2018-01-05--2018-01-12,us,5yFSF6qQA1rcLsQRnBsZgb
159,PRBLMS,6LACK,1431986,2018-01-05--2018-01-12,us,4AtZRwSR8BOTTQg5ihSggt
160,Caroline,Aminé,1429040,2018-01-05--2018-01-12,us,5hTpBe8h35rJ67eAWHQsJx
161,Praying,Kesha,1428118,2018-01-05--2018-01-12,us,0jdny0dhgjUwoIp5GkqEaA
162,Tightrope,Michelle Williams,1421904,2018-01-05--2018-01-12,us,0GVuLQtPXFaL18ijEOqoAa
163,Greatest Love Story,LANCO,1416416,2018-01-05--2018-01-12,us,0kdiUZDcLIFw0Buo9r0Q4z
164,Die For You,The Weeknd,1410265,2018-01-05--2018-01-12,us,2LBqCSwhJGcFQeTHMVGwy3
165,Don't,Bryson Tiller,1405568,2018-01-05--2018-01-12,us,3pXF1nA74528Edde4of9CC
166,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,1405347,2018-01-05--2018-01-12,us,1OAh8uOEOvTDqkKFsKksCi
167,No Option,Post Malone,1404404,2018-01-05--2018-01-12,us,6M0IsaUX4GNyto4niSegfI
168,Se Preparó,Ozuna,1394352,2018-01-05--2018-01-12,us,1m69ELEgE6k5ZWsap40ozt
169,In Case You Didn't Know,Brett Young,1390749,2018-01-05--2018-01-12,us,10M2Ex445zw585Ducldzkw
170,Issues,Julia Michaels,1386971,2018-01-05--2018-01-12,us,7vu0JkJh0ldukEYbTVcqd0
171,Yours,Russell Dickerson,1376080,2018-01-05--2018-01-12,us,6RSNKGdv3nDTHqgw4bdzyF
172,Broccoli (feat. Lil Yachty),DRAM,1357126,2018-01-05--2018-01-12,us,7yyRTcZmCiyzzJlNzGC9Ol
173,Stay,Zedd,1356040,2018-01-05--2018-01-12,us,0I20rLT2MJDhcF96AjbNYo
174,Glorious (feat. Skylar Grey),Macklemore,1352221,2018-01-05--2018-01-12,us,0CokSRCu5hZgPxcZBaEzVE
175,You Broke Up with Me,Walker Hayes,1350906,2018-01-05--2018-01-12,us,5jZF1nvKORdaHNjNNMRbFl
176,Money Longer,Lil Uzi Vert,1343948,2018-01-05--2018-01-12,us,0B8QzDH7YWih85V5SEMnyJ
177,Exchange,Bryson Tiller,1343059,2018-01-05--2018-01-12,us,43PuMrRfbyyuz4QpZ3oAwN
178,First Day Out,Tee Grizzley,1342572,2018-01-05--2018-01-12,us,3muBQDekYAg7jm6hDu6R0Z
179,Myself,NAV,1339080,2018-01-05--2018-01-12,us,05nbZ1xxVNwUTcGwLbp7CN
180,Poles 1469,Trippie Redd,1336349,2018-01-05--2018-01-12,us,4fC5jw1TI59GH1emfN1wtk
181,One Dance,Drake,1334327,2018-01-05--2018-01-12,us,1xznGGDReH1oQq0xzbwXa3
182,Craving You,Thomas Rhett,1331187,2018-01-05--2018-01-12,us,2d48mamATjby7wgPjdrSOQ
183,Bring It Back (with Drake & Mike WiLL Made-It),Trouble,1330606,2018-01-05--2018-01-12,us,6wQlT5VQU5eM4NYBIJ6wO5
184,Saved,Khalid,1327023,2018-01-05--2018-01-12,us,248OFOZef6ShXv6DGgbnxU
185,X (feat. Future),21 Savage,1317977,2018-01-05--2018-01-12,us,6fwdbPMwP1zVStm8FybmkO
186,When It Rains It Pours,Luke Combs,1312635,2018-01-05--2018-01-12,us,1mMLMZYXkMueg65jRRWG1l
187,Heartache On The Dance Floor,Jon Pardi,1308623,2018-01-05--2018-01-12,us,0w3Q14i073jLoew1hgJkwD
188,Criminal,Natti Natasha,1304797,2018-01-05--2018-01-12,us,6Za3190Sbw39BBC77WSS1C
189,Anywhere,Rita Ora,1304729,2018-01-05--2018-01-12,us,7EI6Iki24tBHAMxtb4xQN2
190,Portland,Drake,1303804,2018-01-05--2018-01-12,us,2bjwRfXMk4uRgOD9IBYl9h
191,Mayores,Becky G,1300513,2018-01-05--2018-01-12,us,7JNh1cfm0eXjqFVOzKLyau
192,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1299033,2018-01-05--2018-01-12,us,3NdDpSvN911VPGivFlV5d0
193,Eye 2 Eye,Huncho Jack,1295916,2018-01-05--2018-01-12,us,4vwfOiyWxXeEdx4ejAJgdx
194,Havana - Remix,Camila Cabello,1276913,2018-01-05--2018-01-12,us,3whrwq4DtvucphBPUogRuJ
195,Danger (with Migos & Marshmello),Migos,1276157,2018-01-05--2018-01-12,us,0nhVrTiCGiGRCoZOJiWzm1
196,So Good (& Metro Boomin),Big Sean,1273030,2018-01-05--2018-01-12,us,0fWBFDRTIuk8ZgNdZqhCer
197,Motorcycle Patches,Huncho Jack,1272767,2018-01-05--2018-01-12,us,7g7raxdQpiLZT7aOlib4S1
198,pick up the phone,Young Thug,1270760,2018-01-05--2018-01-12,us,20dP2DaMHIAmwWAbp7peSr
199,Now Or Never,Halsey,1263910,2018-01-05--2018-01-12,us,7i2DJ88J7jQ8K7zqFX2fW8
200,Good Old Days (feat. Kesha),Macklemore,1253378,2018-01-05--2018-01-12,us,2Za1AlJNvksouPPWbXpR2X
1,rockstar,Post Malone,9029173,2018-01-12--2018-01-19,us,7wGoVu4Dady5GV0Sv4UIsx
2,Havana (feat. Young Thug),Camila Cabello,7603077,2018-01-12--2018-01-19,us,1rfofaqEpACxVEHIZBJe6W
3,Finesse - Remix; feat. Cardi B,Bruno Mars,7415653,2018-01-12--2018-01-19,us,3Vo4wInECJQuz9BIBMOu8i
4,No Limit,G-Eazy,7180976,2018-01-12--2018-01-19,us,2DQ1ITjI0YoLFzuADN1ZBW
5,Never Be the Same,Camila Cabello,6865390,2018-01-12--2018-01-19,us,4eWQlBRaTjPPUlzacqEeoQ
6,I Fall Apart,Post Malone,6657315,2018-01-12--2018-01-19,us,75ZvA4QfFiZvzhj2xkaWAh
7,Bartier Cardi (feat. 21 Savage),Cardi B,6578144,2018-01-12--2018-01-19,us,75FDPwaULRdYDn4StFN2rT
8,Ric Flair Drip (& Metro Boomin),Offset,6254776,2018-01-12--2018-01-19,us,7sO5G9EABYOXQKNPNiE9NR
9,All The Stars (with SZA),Kendrick Lamar,6083734,2018-01-12--2018-01-19,us,12SJpYZEdj4kzWZ8FPFg4Y
10,Him & I (with Halsey),G-Eazy,5682309,2018-01-12--2018-01-19,us,5k38wzpLb15YgncyWdTZE4
11,LOVE. FEAT. ZACARI.,Kendrick Lamar,5385632,2018-01-12--2018-01-19,us,6PGoSes0D9eUDeeAafB2As
12,Codeine Dreaming (feat. Lil Wayne),Kodak Black,5278741,2018-01-12--2018-01-19,us,4DTpngLjoHj5gFxEZFeD3J
13,Let You Down,NF,5102701,2018-01-12--2018-01-19,us,6mrKP2jyIQmM0rw6fQryjr
14,PICK IT UP (feat. A$AP Rocky),Famous Dex,4912350,2018-01-12--2018-01-19,us,3ncgNpxLoBQ65ABk4djDyd
15,Candy Paint,Post Malone,4761542,2018-01-12--2018-01-19,us,42CeaId2XNlxugDvyqHfDf
16,XO Tour Llif3,Lil Uzi Vert,4731679,2018-01-12--2018-01-19,us,7GX5flRQZVHRAGd6B4TmDO
17,My My My!,Troye Sivan,4518045,2018-01-12--2018-01-19,us,2Tq2R8sRftNEqdgJK5HadO
18,MotorSport,Migos,4491454,2018-01-12--2018-01-19,us,1YZfcVLbbJwfizR5cDOp3q
19,Bank Account,21 Savage,4451280,2018-01-12--2018-01-19,us,2fQrGHiQOvpL9UgPvtYy6G
20,Gucci Gang,Lil Pump,4415024,2018-01-12--2018-01-19,us,43ZyHQITOjhciSUUNPVRHc
21,River (feat. Ed Sheeran),Eminem,4396983,2018-01-12--2018-01-19,us,5UEnHoDYpsxlfzWLZIc7LD
22,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,4356135,2018-01-12--2018-01-19,us,7iDa6hUg2VgEL1o1HjmfBn
23,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,4348017,2018-01-12--2018-01-19,us,5AEtlRudpgdT5FtNiuly6Y
24,Plain Jane,A$AP Ferg,4284187,2018-01-12--2018-01-19,us,4dVpf9jZjcORqGTLUaeYj9
25,Stir Fry,Migos,4228882,2018-01-12--2018-01-19,us,4fndbjoz1qJyK6JcLdKfzm
26,HUMBLE.,Kendrick Lamar,4186347,2018-01-12--2018-01-19,us,7KXjTSCq5nL1LoYtL7XAwS
